Binomial	Deviance	Feature	FeatureValue	Lift	Name	ReferenceCount	ReferenceFeatureCount	ReferenceRatio	TargetCount	TargetFeatureCount	TargetRatio
5.877980712821907E-9	1.5249024091215724	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	sporza.be#50-64#male	2.197165331529232	investor-versus-bank	51187.0	652.0	0.012737609158575419	2394.0	67.0	0.027986633249791143
0.07517181307760781	0.46724837569141164	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	goudengids.be#25-34#female	1.2040703294071355	investor-versus-bank	51187.0	1172.0	0.022896438548850293	2394.0	66.0	0.02756892230576441
0.49502324837998685	0.018379053043487623	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	9lives.be#25-34#male	1.0069225061673068	investor-versus-bank	51187.0	1359.0	0.026549709887276066	2394.0	64.0	0.026733500417710943
0.0023398004374498163	0.8408535094484342	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	zita.be#25-34#male	1.4588568079758741	investor-versus-bank	51187.0	938.0	0.0183249653232266	2394.0	64.0	0.026733500417710943
0.5644871527214517	-0.039021009651916266	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	njam.tv#25-34#female	0.9853886728525776	investor-versus-bank	51187.0	1367.0	0.02670599957020337	2394.0	63.0	0.02631578947368421
1.1108031714408343E-16	1.86984872199971	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	beursduivel.be#65+#male	4.382047580671348	investor-versus-bank	51187.0	283.0	0.0055287475335534415	2394.0	58.0	0.02422723475355054
0.2676719842523092	0.19996625148220976	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	zita.be#25-34#female	1.0934764613207295	investor-versus-bank	51187.0	1095.0	0.021392150350674977	2394.0	56.0	0.023391812865497075
0.025795642693437607	0.5586874695807577	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	goudengids.be#35-49#male	1.3213206236565196	investor-versus-bank	51187.0	890.0	0.017387227225662764	2394.0	55.0	0.02297410192147034
0.09997937241468477	0.38016290261669167	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	immoweb.be#25-34#male	1.2027020676691729	investor-versus-bank	51187.0	960.0	0.01875476195127669	2394.0	54.0	0.022556390977443608
4.714465426207191E-14	1.5894543242667198	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	iex.nl#65+#male	3.385906114259255	investor-versus-bank	51187.0	341.0	0.006661847734776408	2394.0	54.0	0.022556390977443608
0.9942642648995681	-0.8298735716675921	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	njam.tv#35-49#female	0.7273508439476954	investor-versus-bank	51187.0	1558.0	0.030437415750092796	2394.0	53.0	0.022138680033416874
0.5626247564564457	-0.030197073031756547	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	elle.be#25-34#female	0.9845275517790137	investor-versus-bank	51187.0	999.0	0.019516674155547305	2394.0	46.0	0.01921470342522974
0.7520643001380491	-0.17820875604461703	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	logic-immo.be#25-34#female	0.9116088023676763	investor-versus-bank	51187.0	1032.0	0.020161369097622443	2394.0	44.0	0.018379281537176273
0.28773573973356326	0.1540887990778124	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	9lives.be#25-34#female	1.1044681239522647	investor-versus-bank	51187.0	755.0	0.014749838826264482	2394.0	39.0	0.016290726817042606
0.194043107903978	0.22637277743169126	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	een.be#25-34#male	1.1613836122339274	investor-versus-bank	51187.0	718.0	0.014026999042725693	2394.0	39.0	0.016290726817042606
0.4653369331416003	0.036126484248077614	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radio1.be#35-49#male	1.023289752508896	investor-versus-bank	51187.0	794.0	0.015511751030535096	2394.0	38.0	0.015873015873015872
0.012868864037447306	0.5081577224689219	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	carbu.com#50-64#male	1.489850646704646	investor-versus-bank	51187.0	531.0	0.01037372770429992	2394.0	37.0	0.015455304928989139
0.9615683716690734	-0.47256003789992174	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	wittegids.be#35-49#male	0.7658380381414976	investor-versus-bank	51187.0	1033.0	0.020180905307988356	2394.0	37.0	0.015455304928989139
7.104842453778186E-13	1.1599220960561678	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	beursduivel.be#25-34#male	4.373462064251537	investor-versus-bank	51187.0	176.0	0.003438373024400727	2394.0	36.0	0.015037593984962405
1.0825956334204048E-4	0.7535689204451729	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	een.be#50-64#male	2.004503446115288	investor-versus-bank	51187.0	384.0	0.007501904780510676	2394.0	36.0	0.015037593984962405
0.3283743849315125	0.11985065195532896	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	zita.be#35-49#male	1.0892983307370805	investor-versus-bank	51187.0	687.0	0.013421376521382382	2394.0	35.0	0.014619883040935672
0.16556837200933244	0.23167056680911435	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	bruzz.be#50-64#male	1.2020191022701556	investor-versus-bank	51187.0	587.0	0.011467755484791061	2394.0	33.0	0.013784461152882205
0.12170438386900204	0.2680443138700939	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	carbu.com#65+#male	1.2508296945899176	investor-versus-bank	51187.0	547.0	0.010686307070154532	2394.0	32.0	0.013366750208855471
0.9676239900282322	-0.4504247118274324	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radioplus.be#18-24#male	0.7355975949046929	investor-versus-bank	51187.0	872.0	0.017035575439076328	2394.0	30.0	0.012531328320802004
0.18802383402727774	0.19668736705237538	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	9lives.be#50-64#male	1.2021653866929707	investor-versus-bank	51187.0	498.0	0.009729032762224784	2394.0	28.0	0.011695906432748537
7.816221636623498E-12	0.9148748558837263	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	belegger.nl#65+#male	5.2963026833137885	investor-versus-bank	51187.0	109.0	0.002129446929884541	2394.0	27.0	0.011278195488721804
4.046759024276636E-6	0.7195127522245941	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radio2.be#50-64#male	2.762186566895708	investor-versus-bank	51187.0	209.0	0.004083067966475863	2394.0	27.0	0.011278195488721804
0.03691654970882491	0.3475797026379873	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	njam.tv#25-34#male	1.4706762497071602	investor-versus-bank	51187.0	378.0	0.007384687518315197	2394.0	26.0	0.01086048454469507
3.310164629038183E-5	0.6012689005286836	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radio1.be#50-64#male	2.6726712614870505	investor-versus-bank	51187.0	184.0	0.0035946627073280327	2394.0	23.0	0.00960735171261487
0.32836835580024704	0.09918829412471405	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	sporza.be#18-24#male	1.1151281453823523	investor-versus-bank	51187.0	441.0	0.00861546877136773	2394.0	23.0	0.00960735171261487
0.06336039056671172	0.2781763768568601	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	njam.tv#50-64#male	1.4341162866515884	investor-versus-bank	51187.0	328.0	0.006407877000019536	2394.0	22.0	0.009189640768588136
0.818309953362672	-0.1731100825957354	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radio2.be#35-49#female	0.8414850483393934	investor-versus-bank	51187.0	559.0	0.01092074159454549	2394.0	22.0	0.009189640768588136
0.22230448870091515	0.15044595684416848	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	logic-immo.be#50-64#female	1.2070128277683454	investor-versus-bank	51187.0	372.0	0.007267470256119718	2394.0	21.0	0.008771929824561403
0.8056227411212806	-0.1550639774983334	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	mtv.be#18-24#female	0.8434465519485761	investor-versus-bank	51187.0	507.0	0.009904858655518003	2394.0	20.0	0.00835421888053467
0.039992757811777815	0.28766294517364116	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radio2.be#35-49#male	1.5685174970889255	investor-versus-bank	51187.0	259.0	0.005059878484771524	2394.0	19.0	0.007936507936507936
0.15225843656115728	0.1841210302343011	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	goudengids.be#25-34#male	1.3020706145706145	investor-versus-bank	51187.0	312.0	0.006095297634164925	2394.0	19.0	0.007936507936507936
0.5595154102996139	-0.013194694461422449	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radio2.be#25-34#female	0.9836465659710211	investor-versus-bank	51187.0	413.0	0.00806845488112216	2394.0	19.0	0.007936507936507936
0.01543111202703296	0.3298975553443947	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	ja.be#50-64#male	1.7817808409913671	investor-versus-bank	51187.0	216.0	0.004219821439037256	2394.0	18.0	0.007518796992481203
1.5439827477145295E-5	0.504978396003358	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	zita.be#65+#male	3.4617456339260846	investor-versus-bank	51187.0	105.0	0.0020513020884208883	2394.0	17.0	0.007101086048454469
3.7714833278912564E-7	0.5557725429547324	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	immoweb.be#65+#male	4.601054323572645	investor-versus-bank	51187.0	79.0	0.0015433606189071444	2394.0	17.0	0.007101086048454469
0.5237722943300633	0.004106358001724087	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	radioplus.be#35-49#male	1.0061821219715956	investor-versus-bank	51187.0	340.0	0.006642311524410495	2394.0	16.0	0.006683375104427736
0.8279295822165307	-0.15413694596217303	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	wittegids.be#35-49#female	0.8125936376967755	investor-versus-bank	51187.0	421.0	0.008224744564049466	2394.0	16.0	0.006683375104427736
0.968129946059039	-0.3397309444383486	api.HelperFunctions.QueryFunctions.domain_getter-no_subdomain=True#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=age-categories=['18-24', '25-34', '35-49', '50-64', '65+']#api.HelperFunctions.QueryFunctions.model_scores-field=cim_models-model_field=gender-categories=['male', 'female']	scholieren.com#65+#male	0.6629882199037646	investor-versus-bank	51187.0	516.0	0.010080684548811222	2394.0	16.0	0.006683375104427736
